Jig Charleston,Charley,MF,Male,Medium,Earth,43,38,15,8,12,14,11,7,8,103,Lv.99,150,Lv.59,60,Lv.69,76,Lv.59,61,Lv.59,56,Lv.69,56,Lv.99,69,Lv.69,61,Lv.59,15,439,454,Rodeo Clown,Lv.10,Fireball Head,Lv.22,Gyro Head,Lv.30,Gale Dash,Lv.45,0x357
Powers Flawless,Flawless,GK,Male,Medium,Earth,46,53,9,8,9,16,10,14,9,132,Lv.59,188,Lv.59,57,Lv.59,65,Lv.99,52,Lv.59,60,Lv.99,60,Lv.59,58,Lv.59,56,Lv.59,35,408,443,Toughness Block,Lv.10,Sliding Goal,Lv.20,Safety First,Lv.37,Flame Dance,Lv.48,0x358
Alistair Horizon,Horizon,MF,Male,Large,Wood,46,65,10,10,16,8,8,8,10,162,Lv.89,176,Lv.59,42,Lv.59,63,Lv.69,77,Lv.69,40,Lv.99,61,Lv.59,61,Lv.89,59,Lv.59,14,403,417,Sumo Stomp,Lv.5,Bubble Gum,Lv.17,Spider Web,Lv.26,Dark Whirlwind,Lv.39,0x359
Tim Bergoods,Bergoods,MF,Male,Medium,Air,67,44,9,8,7,8,16,6,9,198,Lv.69,134,Lv.99,51,Lv.59,52,Lv.59,62,Lv.59,52,Lv.59,78,Lv.69,39,Lv.69,62,Lv.59,23,396,419,Flurry Dash,Lv.8,Land Of Ice,Lv.29,Freeze Shot,Lv.36,Double Cyclone,Lv.59,0x35A
Lux Sidebottom,Botty,GK,Male,Medium,Fire,18,36,7,11,10,9,12,14,10,81,Lv.99,158,Lv.99,40,Lv.59,59,Lv.59,52,Lv.59,60,Lv.59,63,Lv.69,61,Lv.99,54,Lv.59,27,389,416,Fireball Knuckle,Lv.10,Fake Ball,Lv.24,Blazing Knuckle,Lv.30,Shadow Stitch,Lv.39,0x35B
Nat Picker,Picker,MF,Male,Medium,Fire,33,36,9,11,5,11,15,11,10,125,Lv.99,134,Lv.99,51,Lv.59,32,Lv.59,28,Lv.99,56,Lv.59,68,Lv.69,52,Lv.99,56,Lv.59,17,343,360,Bubble Gum,Lv.12,Gale Dash,Lv.24,Shine Drive,Lv.36,Volcano Cut,Lv.40,0x35C
Harold Derry,Derry,DF,Male,Large,Fire,18,23,6,7,6,6,14,15,5,107,Lv.99,104,Lv.99,38,Lv.59,34,Lv.59,34,Lv.99,68,Lv.69,60,Lv.69,64,Lv.99,68,Lv.69,16,366,382,Sumo Stomp,Lv.10,Double Touch,Lv.22,Super Sumo Stomp,Lv.26,Toughness Block,Lv.40,0x35D
Josh Rogan,Rogan,MF,Male,Medium,Fire,32,28,14,13,8,7,8,7,8,129,Lv.59,117,Lv.99,55,Lv.59,60,Lv.59,52,Lv.59,47,Lv.59,52,Lv.59,53,Lv.59,52,Lv.59,14,371,385,Ghost Pull,Lv.12,Black Magic,Lv.24,Phantom Shot,Lv.39,Deceptor Dribble,Lv.48,0x35E
Ronny O'Mania,O'Mania,DF,Male,Medium,Air,56,64,12,10,12,10,13,11,13,145,Lv.89,148,Lv.89,62,Lv.89,63,Lv.89,56,Lv.89,56,Lv.89,54,Lv.89,54,Lv.89,60,Lv.89,28,405,433,Flurry Dash,Lv.19,Gale Dash,Lv.40,Cross Drive,Lv.42,Cyclone,Lv.48,0x35F
Buck Teachey,Teachey,DF,Male,Medium,Earth,32,44,9,11,11,14,7,11,8,134,Lv.59,164,Lv.59,54,Lv.59,60,Lv.99,54,Lv.59,60,Lv.99,60,Lv.59,52,Lv.59,56,Lv.59,15,396,411,About Face,Lv.17,Zigzag Spark,Lv.25,Aurora Dribble,Lv.30,Clone Defence,Lv.49,0x360
Rayburn Lightly,Lightly,MF,Male,Medium,Wood,61,62,16,16,14,14,14,17,17,165,Lv.69,145,Lv.69,55,Lv.69,54,Lv.69,55,Lv.69,60,Lv.69,57,Lv.69,61,Lv.69,58,Lv.69,16,400,416,Attack Scan,Lv.14,Defence Scan,Lv.23,Invisible Fake,Lv.30,Body Shield,Lv.99,0x361
Pat Greene,Greene,MF,Male,Medium,Fire,32,39,16,14,7,10,10,9,10,112,Lv.59,118,Lv.99,53,Lv.59,56,Lv.59,44,Lv.59,41,Lv.59,46,Lv.59,58,Lv.59,63,Lv.59,15,361,376,Double Touch,Lv.16,Coil Turn,Lv.21,Gale Dash,Lv.31,Shadow Stitch,Lv.40,0x362
Sylver Stone,Stone,FW,Male,Medium,Earth,22,36,9,9,10,10,10,13,11,138,Lv.99,136,Lv.99,46,Lv.59,57,Lv.59,52,Lv.59,56,Lv.59,68,Lv.69,66,Lv.99,62,Lv.59,23,407,430,Rodeo Clown,Lv.10,Run Ball Run,Lv.20,Bewildered,Lv.24,Shine Drive,Lv.40,0x363
Equin Knocks,Knocks,MF,Male,Large,Fire,43,41,10,9,8,15,10,11,7,125,Lv.59,161,Lv.59,60,Lv.59,60,Lv.99,58,Lv.59,64,Lv.99,60,Lv.59,56,Lv.59,54,Lv.59,16,412,428,Sumo Stomp,Lv.7,Super Armadillo,Lv.20,Double Grenade,Lv.37,Volcano Cut,Lv.49,0x364
Hans Bigger,Bigger,DF,Male,Medium,Wood,45,63,13,14,13,13,12,13,12,169,Lv.89,132,Lv.89,59,Lv.89,60,Lv.89,52,Lv.89,60,Lv.89,56,Lv.89,53,Lv.89,60,Lv.89,30,400,430,Black Magic,Lv.18,Warp Space,Lv.23,Shot Pocket,Lv.33,Dark Whirlwind,Lv.40,0x365
Creed Wrighter,Wrighter,FW,Male,Medium,Wood,42,91,14,14,11,11,11,12,12,165,Lv.89,180,Lv.89,55,Lv.89,56,Lv.89,58,Lv.89,53,Lv.89,56,Lv.89,60,Lv.89,53,Lv.89,21,391,412,Rodeo Clown,Lv.10,Teleport Shot,Lv.18,Gyro Head,Lv.26,Shine Drive,Lv.39,0x366
Fran Zimmer,Zimmer,DF,Male,Medium,Air,39,36,17,8,13,16,10,7,11,114,Lv.99,137,Lv.59,60,Lv.69,56,Lv.59,53,Lv.59,61,Lv.69,55,Lv.99,64,Lv.69,56,Lv.59,15,405,420,Doppelganger,Lv.12,Double Touch,Lv.19,Fake Ball,Lv.28,Spinning Cut,Lv.36,0x367
Chaz Anover,Anover,MF,Male,Medium,Wood,55,69,15,17,16,14,17,13,16,151,Lv.69,158,Lv.69,53,Lv.69,62,Lv.69,53,Lv.69,61,Lv.69,58,Lv.69,56,Lv.69,53,Lv.69,28,396,424,Run Ball Run,Lv.18,Gale Dash,Lv.29,Blade Attack,Lv.35,Back Tornado,Lv.42,0x368
Kurt O'Graphy,O'Graphy,DF,Male,Medium,Wood,32,46,7,9,9,9,12,13,8,85,Lv.99,152,Lv.99,45,Lv.59,56,Lv.59,56,Lv.59,53,Lv.59,62,Lv.69,68,Lv.99,52,Lv.59,20,392,412,Dash Accelerator,Lv.10,Comet Shot,Lv.19,Bubble Gum,Lv.28,Moonsault,Lv.34,0x369
Pace Storey,Storey,FW,Male,Large,Fire,22,25,8,11,11,5,7,6,5,114,Lv.89,128,Lv.59,52,Lv.59,48,Lv.69,61,Lv.69,55,Lv.99,53,Lv.59,58,Lv.89,52,Lv.59,34,379,413,Grenade Shot,Lv.8,Heel Kick,Lv.13,Wrath Shot,Lv.18,Double Grenade,Lv.30,0x36A
Paddy Streehan,Streehan,GK,Male,Medium,Wood,44,21,17,14,7,7,11,8,9,127,Lv.59,126,Lv.99,58,Lv.59,61,Lv.59,47,Lv.59,43,Lv.59,41,Lv.59,58,Lv.59,55,Lv.59,42,363,405,Swan Dive,Lv.15,Ghost Pull,Lv.20,Shot Pocket,Lv.27,Utter Gutsiness Catch,Lv.45,0x36B
Carson Haynes,Haynes,DF,Male,Medium,Wood,36,42,9,9,10,15,9,10,11,118,Lv.59,162,Lv.59,58,Lv.59,60,Lv.99,56,Lv.59,58,Lv.99,57,Lv.59,60,Lv.59,66,Lv.59,16,415,431,Dash Accelerator,Lv.10,Killer Slide,Lv.16,Bewildered,Lv.23,Blade Attack,Lv.29,0x36C
Earl Grayson,Grayson,DF,Male,Medium,Wood,46,47,11,10,10,13,10,13,14,169,Lv.89,150,Lv.89,64,Lv.89,65,Lv.89,60,Lv.89,71,Lv.89,67,Lv.89,64,Lv.89,60,Lv.89,16,451,467,Blade Attack,Lv.19,Cyclone,Lv.33,Clone Faker,Lv.39,Clone Defence,Lv.46,0x36D
Pip Aminty,Aminty,DF,Male,Medium,Earth,39,48,7,11,7,17,8,13,8,125,Lv.59,156,Lv.59,61,Lv.59,67,Lv.99,61,Lv.59,70,Lv.99,59,Lv.59,55,Lv.59,57,Lv.59,16,430,446,Killer Slide,Lv.12,Breakthrough,Lv.24,Spinning Cut,Lv.34,Circus Block,Lv.56,0x36E
Noel Vacancies,Vacancies,GK,Male,Medium,Fire,44,34,9,9,9,17,7,14,9,138,Lv.59,194,Lv.59,57,Lv.59,65,Lv.99,59,Lv.59,70,Lv.99,52,Lv.59,62,Lv.59,54,Lv.59,19,419,438,Fireball Knuckle,Lv.16,Power Shield,Lv.28,Double Touch,Lv.33,Fireball Head,Lv.39,0x36F
Jon Quill,Quill,FW,Male,Medium,Wood,42,40,14,7,13,16,11,11,9,206,Lv.99,150,Lv.59,68,Lv.69,62,Lv.59,56,Lv.59,53,Lv.69,54,Lv.99,63,Lv.69,54,Lv.59,20,410,430,Meteor Attack,Lv.15,Wrath Shot,Lv.22,Kung Fu Header,Lv.28,Dark Tornado,Lv.41,0x370
Bill Looney,Looney,DF,Male,Large,Wood,44,53,7,10,7,16,7,11,8,114,Lv.59,172,Lv.59,52,Lv.59,61,Lv.99,72,Lv.59,63,Lv.99,61,Lv.59,53,Lv.59,52,Lv.59,17,414,431,Killer Slide,Lv.11,Horn Train,Lv.18,Monkey Turn,Lv.23,Super Sumo Stomp,Lv.39,0x371
Dan Nettles,Nettles,GK,Male,Large,Wood,70,47,16,8,10,14,9,8,9,189,Lv.99,136,Lv.59,62,Lv.69,60,Lv.59,58,Lv.59,60,Lv.69,61,Lv.99,38,Lv.69,53,Lv.59,15,392,407,Wild Claw,Lv.22,Sumo Stomp,Lv.28,Shot Pocket,Lv.36,Blazing Knuckle,Lv.43,0x372
Clark Watcher,Watcher,DF,Male,Medium,Earth,27,42,14,8,9,8,19,14,11,83,Lv.99,142,Lv.99,45,Lv.59,56,Lv.59,56,Lv.59,63,Lv.59,69,Lv.69,60,Lv.99,55,Lv.59,16,404,420,Blade Attack,Lv.16,Spinning Cut,Lv.25,Bewildered,Lv.28,Circus Block,Lv.54,0x373
Tim Eisback,Eisback,DF,Male,Medium,Wood,30,44,11,11,7,8,11,10,8,83,Lv.99,136,Lv.99,48,Lv.59,58,Lv.59,57,Lv.59,57,Lv.59,69,Lv.69,60,Lv.99,58,Lv.59,26,407,433,Horn Train,Lv.17,Monkey Turn,Lv.25,Fake Ball,Lv.32,Zigzag Spark,Lv.40,0x374
Sam Aritan,Aritan,MF,Male,Large,Wood,31,39,16,13,9,11,7,11,8,125,Lv.59,100,Lv.99,52,Lv.59,61,Lv.59,47,Lv.59,47,Lv.59,49,Lv.59,57,Lv.59,62,Lv.59,37,375,412,Black Magic,Lv.13,Horn Train,Lv.22,Super Sumo Stomp,Lv.29,Mole Fake,Lv.39,0x375
Cal Emarry,Emarry,GK,Male,Medium,Wood,22,40,12,10,8,9,16,11,7,105,Lv.99,150,Lv.99,42,Lv.59,56,Lv.59,52,Lv.59,55,Lv.59,68,Lv.69,57,Lv.99,60,Lv.59,19,390,409,Pressure Punch,Lv.13,Condor Dive,Lv.26,Fireball Head,Lv.33,Full Power Shield,Lv.44,0x376
Bambis Shakin,Shakin,FW,Male,Small,Earth,39,42,12,7,9,9,15,14,8,118,Lv.99,134,Lv.99,50,Lv.59,57,Lv.59,59,Lv.59,57,Lv.59,76,Lv.69,55,Lv.99,60,Lv.59,16,414,430,Rolling Kick,Lv.15,Gyro Head,Lv.23,Illusion Ball,Lv.33,Inazuma Drop,Lv.48,0x377
Zin Giber,Giber,MF,Male,Medium,Wood,25,53,11,9,10,9,20,12,11,103,Lv.99,144,Lv.99,41,Lv.59,59,Lv.59,54,Lv.59,58,Lv.59,74,Lv.69,59,Lv.99,54,Lv.59,19,399,418,Whirlwind Twister,Lv.12,Bubble Gum,Lv.21,Afterimage,Lv.29,Flame Dance,Lv.36,0x378
Wes Abbey,Abbey,FW,Male,Large,Wood,56,54,14,14,12,12,13,11,14,167,Lv.89,158,Lv.89,68,Lv.89,64,Lv.89,64,Lv.89,61,Lv.89,62,Lv.89,66,Lv.89,60,Lv.89,13,445,458,Super Armadillo,Lv.16,Dirt Ball,Lv.26,Back Tornado,Lv.36,Kung Fu Fighting,Lv.45,0x379
Alec Dote,Dote,GK,Male,Large,Air,34,81,7,7,16,8,8,7,7,149,Lv.89,198,Lv.59,41,Lv.59,55,Lv.69,64,Lv.69,40,Lv.99,60,Lv.59,58,Lv.89,60,Lv.59,19,378,397,Fireball Knuckle,Lv.14,Pressure Punch,Lv.21,Rocket Kobushi,Lv.28,Blazing Knuckle,Lv.41,0x37A
Dougie McFlea,McFlea,MF,Male,Medium,Air,56,54,12,12,11,13,13,13,11,171,Lv.99,142,Lv.99,52,Lv.99,56,Lv.99,62,Lv.99,61,Lv.99,57,Lv.99,59,Lv.99,59,Lv.99,25,406,431,Illusion Ball,Lv.20,Heat Tackle,Lv.29,Cyclone,Lv.36,Clone Defence,Lv.48,0x37B
Jacky Lantern,Lantern,GK,Male,Large,Fire,34,39,8,4,7,9,6,8,5,103,Lv.99,156,Lv.59,60,Lv.69,46,Lv.59,45,Lv.59,67,Lv.69,34,Lv.99,54,Lv.69,49,Lv.59,8,355,363,Toughness Block,Lv.16,Supreme Spin,Lv.24,Sumo Stomp,Lv.28,Rocket Kobushi,Lv.33,0x37C
Matt Tudor,Tudor,DF,Male,Medium,Fire,19,25,5,5,6,7,11,9,6,90,Lv.99,124,Lv.99,29,Lv.59,46,Lv.59,44,Lv.59,79,Lv.59,56,Lv.69,62,Lv.99,50,Lv.59,20,366,386,About Face,Lv.14,Fake Ball,Lv.20,Double Touch,Lv.25,Dark Whirlwind,Lv.38,0x37D
Gabriel Shekinah,Shekinah,MF,Male,Medium,Air,32,50,7,7,11,13,17,11,10,79,Lv.99,132,Lv.59,62,Lv.69,58,Lv.59,82,Lv.69,60,Lv.69,50,Lv.99,64,Lv.69,56,Lv.59,19,432,451,Tarzan Kick,Lv.11,Defence Scan,Lv.20,Zigzag Spark,Lv.25,Gyro Head,Lv.35,0x37E
Biron Pendexter,Pendexter,MF,Male,Medium,Wood,31,50,10,9,8,13,9,12,10,112,Lv.59,192,Lv.59,62,Lv.59,68,Lv.99,53,Lv.59,71,Lv.99,63,Lv.59,60,Lv.59,59,Lv.59,21,436,457,Quick Draw,Lv.13,Double Touch,Lv.20,Attack Scan,Lv.29,Land Of Ice,Lv.36,0x37F
Rod Entwhistle,Entwhistle,GK,Male,Medium,Air,33,35,11,9,9,11,8,9,9,107,Lv.99,136,Lv.59,66,Lv.69,58,Lv.59,56,Lv.59,68,Lv.69,39,Lv.99,79,Lv.69,60,Lv.59,15,426,441,Fireball Knuckle,Lv.14,Tornado Catch,Lv.19,Coil Turn,Lv.25,Mistral,Lv.31,0x380
Toby Patient,Patient,DF,Male,Large,Wood,67,42,14,10,8,8,17,6,9,195,Lv.99,152,Lv.99,44,Lv.59,57,Lv.59,55,Lv.59,60,Lv.59,71,Lv.69,32,Lv.99,58,Lv.59,16,377,393,Dash Accelerator,Lv.11,Sumo Stomp,Lv.16,Super Sumo Stomp,Lv.34,Cyclone,Lv.46,0x381
Glen Garry,Garry,MF,Male,Medium,Air,36,44,10,8,7,10,7,10,8,118,Lv.69,126,Lv.69,48,Lv.69,51,Lv.69,44,Lv.69,44,Lv.69,51,Lv.69,48,Lv.69,40,Lv.69,31,326,357,Freeze Shot,Lv.20,Poison Fog,Lv.26,Zigzag Spark,Lv.33,Whirlwind Cut,Lv.40,0x382
Bill Yards,Yards,GK,Male,Medium,Wood,44,24,16,11,8,8,7,9,8,129,Lv.59,108,Lv.99,61,Lv.59,55,Lv.59,47,Lv.59,46,Lv.59,44,Lv.59,57,Lv.59,60,Lv.59,20,370,390,Wood Chopper,Lv.10,Rodeo Clown,Lv.15,Moonsault,Lv.26,Shot Pocket,Lv.30,0x383
Kay Acker,Acker,FW,Male,Medium,Air,56,47,9,9,11,17,11,17,10,182,Lv.59,144,Lv.59,58,Lv.59,71,Lv.99,48,Lv.59,60,Lv.99,62,Lv.59,74,Lv.59,60,Lv.59,17,433,450,Heel Kick,Lv.18,Bubble Gum,Lv.29,Back Tornado,Lv.43,Dark Whirlwind,Lv.53,0x384
Django Keyes,Keyes,GK,Male,Medium,Air,18,23,10,5,9,6,11,5,8,85,Lv.69,198,Lv.69,43,Lv.69,76,Lv.69,46,Lv.69,76,Lv.89,42,Lv.69,38,Lv.69,41,Lv.69,28,362,390,Power Shield,Lv.21,Ghost Pull,Lv.28,Blazing Knuckle,Lv.35,Bewildered,Lv.38,0x385
John Demi,Demi,DF,Male,Large,Earth,64,70,14,17,13,13,16,17,15,167,Lv.69,148,Lv.69,59,Lv.69,62,Lv.69,60,Lv.69,71,Lv.69,62,Lv.69,60,Lv.69,57,Lv.69,12,431,443,Horn Train,Lv.15,Super Armadillo,Lv.24,Breakthrough,Lv.35,Spider Web,Lv.40,0x386
Sage Wisdom,Wisdom,MF,Male,Large,Earth,19,48,12,11,11,9,19,14,10,83,Lv.99,146,Lv.99,49,Lv.59,63,Lv.59,60,Lv.59,56,Lv.59,64,Lv.69,52,Lv.99,59,Lv.59,22,403,425,Monkey Turn,Lv.13,Supreme Spin,Lv.24,Dragon Crash,Lv.34,Whirlwind Cut,Lv.44,0x387
Nick Washing,Washing,DF,Male,Medium,Wood,61,57,10,10,11,14,11,14,8,193,Lv.59,152,Lv.59,54,Lv.59,69,Lv.99,48,Lv.59,67,Lv.99,53,Lv.59,64,Lv.59,60,Lv.59,16,415,431,Coil Turn,Lv.16,Bewildered,Lv.26,Defence Scan,Lv.34,Fake Bomber,Lv.46,0x388
Steve Pinner,Pinner,GK,Male,Medium,Wood,18,35,12,9,11,11,20,12,11,96,Lv.99,130,Lv.99,43,Lv.59,52,Lv.59,61,Lv.59,62,Lv.59,61,Lv.69,52,Lv.99,61,Lv.59,22,392,414,Killer Blade,Lv.14,Quick Draw,Lv.19,Mistral,Lv.32,Shot Pocket,Lv.40,0x389
Vance Bookings,Bookings,GK,Male,Medium,Earth,33,43,8,9,4,8,16,19,8,99,Lv.99,156,Lv.99,49,Lv.59,33,Lv.59,39,Lv.99,55,Lv.59,66,Lv.69,76,Lv.99,56,Lv.59,17,374,391,Warp Space,Lv.11,Doppelganger,Lv.18,Double Touch,Lv.24,Sliding Goal,Lv.35,0x38A
Bud Dahman,Dahman,FW,Male,Large,Wood,36,34,15,11,11,9,8,9,8,118,Lv.59,100,Lv.99,54,Lv.59,56,Lv.59,51,Lv.59,48,Lv.59,43,Lv.59,59,Lv.59,54,Lv.59,35,365,400,Teleport Shot,Lv.16,Meteor Attack,Lv.27,Run Ball Run,Lv.33,Afterimage,Lv.42,0x38B
Reagan Boneman,Boneman,MF,Male,Medium,Wood,57,55,11,11,10,12,10,12,14,158,Lv.69,154,Lv.69,54,Lv.69,57,Lv.69,54,Lv.69,63,Lv.69,58,Lv.69,63,Lv.69,60,Lv.69,27,409,436,Black Magic,Lv.13,Magic,Lv.20,Fake Ball,Lv.26,Zigzag Spark,Lv.34,0x38C
Erhard Blower,Blower,FW,Male,Medium,Air,42,47,10,11,12,12,13,11,11,173,Lv.59,138,Lv.59,54,Lv.59,60,Lv.59,62,Lv.59,55,Lv.59,54,Lv.59,56,Lv.59,52,Lv.59,31,393,424,Psycho Shot,Lv.15,Kung Fu Header,Lv.25,Kung Fu Fighting,Lv.38,Illusion Ball,Lv.43,0x38D
Jack Tradesman,Trades,FW,Male,Medium,Earth,54,76,17,17,15,15,17,17,14,145,Lv.69,136,Lv.69,59,Lv.69,54,Lv.69,61,Lv.69,60,Lv.69,56,Lv.69,61,Lv.69,61,Lv.69,9,412,421,Gyro Head,Lv.22,Dynamite Shot,Lv.34,Mole Fake,Lv.42,Double Grenade,Lv.48,0x38E
Rufus Judge,Judge,FW,Male,Medium,Fire,26,28,7,5,6,7,4,6,6,165,Lv.69,134,Lv.69,52,Lv.69,58,Lv.69,52,Lv.69,61,Lv.69,52,Lv.69,52,Lv.69,63,Lv.69,29,390,419,Monkey Turn,Lv.14,Fire Tornado,Lv.29,Back Tornado,Lv.36,Breakthrough,Lv.40,0x38F
Ace Fettick,Fettick,GK,Male,Medium,Earth,42,51,13,12,11,11,12,12,14,121,Lv.69,176,Lv.69,42,Lv.69,44,Lv.69,49,Lv.69,69,Lv.69,43,Lv.69,40,Lv.69,61,Lv.69,8,348,356,Toughness Block,Lv.13,Tornado Catch,Lv.24,Black Magic,Lv.30,Power Shield,Lv.36,0x390
Lance Lotts,Lotts,GK,Male,Medium,Wood,31,50,14,11,12,16,8,15,9,121,Lv.99,142,Lv.59,62,Lv.69,56,Lv.59,53,Lv.59,59,Lv.69,63,Lv.99,61,Lv.69,62,Lv.59,17,416,433,Tornado Catch,Lv.21,Power Shield,Lv.28,Moonsault,Lv.32,Shot Pocket,Lv.41,0x391
Attley Hightable,Hightable,GK,Male,Medium,Wood,39,88,9,8,18,8,11,7,9,162,Lv.89,164,Lv.59,46,Lv.59,62,Lv.69,69,Lv.69,48,Lv.99,55,Lv.59,59,Lv.89,57,Lv.59,15,396,411,Killer Blade,Lv.19,Doppelganger,Lv.25,Bubble Gum,Lv.33,Rocket Kobushi,Lv.39,0x392
Jim Nastick,Nastick,FW,Male,Medium,Wood,43,42,8,11,9,16,11,13,8,110,Lv.59,182,Lv.59,60,Lv.59,61,Lv.99,55,Lv.59,64,Lv.99,55,Lv.59,59,Lv.59,59,Lv.59,17,413,430,Grenade Shot,Lv.15,Wrath Shot,Lv.26,Bewildered,Lv.34,Utter Gutsiness Bat,Lv.48,0x393
Theo Riser,Riser,MF,Male,Medium,Fire,42,50,12,14,10,13,12,12,12,140,Lv.69,126,Lv.69,42,Lv.69,60,Lv.69,60,Lv.69,64,Lv.69,43,Lv.69,44,Lv.69,48,Lv.69,15,361,376,Whirlwind Twister,Lv.15,Spiral Shot,Lv.20,Cross Drive,Lv.29,Double Grenade,Lv.35,0x394
Weldon Wrought,Wrought,DF,Male,Medium,Air,37,61,10,7,15,11,10,9,11,165,Lv.89,170,Lv.59,41,Lv.59,55,Lv.69,62,Lv.69,42,Lv.99,62,Lv.59,55,Lv.89,58,Lv.59,17,375,392,Killer Slide,Lv.13,Heat Tackle,Lv.24,Fake Ball,Lv.29,Kung Fu Fighting,Lv.40,0x395
Seymour Senary,Senary,FW,Male,Medium,Fire,32,47,8,9,9,9,10,13,9,83,Lv.99,144,Lv.99,45,Lv.59,55,Lv.59,52,Lv.59,56,Lv.59,71,Lv.69,62,Lv.99,59,Lv.59,23,400,423,Phantom Shot,Lv.16,Monkey Turn,Lv.21,Dynamite Shot,Lv.35,Breakthrough,Lv.39,0x396
Finn Carper,Carper,GK,Male,Medium,Earth,30,21,13,11,10,17,9,10,9,129,Lv.59,112,Lv.99,62,Lv.59,52,Lv.59,49,Lv.59,60,Lv.59,42,Lv.59,63,Lv.59,57,Lv.59,17,385,402,Killer Blade,Lv.14,Coil Turn,Lv.20,Spider Web,Lv.31,Whirlwind,Lv.42,0x397
Herc Bigsby,Bigsby,DF,Male,Large,Earth,34,35,8,9,7,13,7,13,11,118,Lv.59,154,Lv.59,56,Lv.59,62,Lv.99,56,Lv.59,71,Lv.99,54,Lv.59,60,Lv.59,56,Lv.59,20,415,435,Supreme Spin,Lv.21,Earthquake,Lv.29,Sumo Stomp,Lv.33,Mole Fake,Lv.38,0x398
Bramley Cox,Cox,FW,Male,Large,Air,57,55,13,14,11,11,12,14,11,158,Lv.59,158,Lv.59,64,Lv.59,62,Lv.59,54,Lv.59,71,Lv.59,61,Lv.59,52,Lv.59,60,Lv.59,17,424,441,Spinning Shot,Lv.17,Double Touch,Lv.26,Cross Drive,Lv.34,Utter Gutsiness Bat,Lv.46,0x399
Mitch Hett,Hett,FW,Male,Medium,Air,56,59,14,14,14,11,12,13,12,160,Lv.89,192,Lv.69,54,Lv.89,53,Lv.89,72,Lv.69,59,Lv.89,57,Lv.89,58,Lv.89,55,Lv.89,22,408,430,Flurry Dash,Lv.13,Gyro Head,Lv.23,Back Tornado,Lv.32,Hawk Shot,Lv.52,0x39A
Mo Zarella,Zarella,MF,Male,Large,Wood,30,35,10,11,10,12,9,9,7,99,Lv.99,150,Lv.59,70,Lv.69,60,Lv.59,61,Lv.59,66,Lv.69,29,Lv.99,63,Lv.69,53,Lv.59,16,402,418,Sumo Stomp,Lv.7,Poison Fog,Lv.19,The Wall,Lv.30,Mole Fake,Lv.37,0x39B
Scout Messenger,Messenger,DF,Male,Medium,Wood,51,48,11,13,10,14,12,14,11,154,Lv.59,156,Lv.59,69,Lv.59,61,Lv.59,56,Lv.59,58,Lv.59,63,Lv.59,56,Lv.59,52,Lv.59,20,415,435,Doppelganger,Lv.13,Bubble Gum,Lv.26,Zigzag Spark,Lv.41,Flame Dance,Lv.48,0x39C
Paul Chucker,Chucker,GK,Male,Large,Wood,40,28,16,12,8,11,8,9,11,112,Lv.59,106,Lv.99,61,Lv.59,52,Lv.59,51,Lv.59,44,Lv.59,43,Lv.59,63,Lv.59,58,Lv.59,19,372,391,Swan Dive,Lv.11,Illusion Ball,Lv.21,Shot Pocket,Lv.28,Utter Gutsiness Catch,Lv.39,0x39D
Andy Wallpole,Wallpole,MF,Male,Medium,Fire,31,34,17,11,14,15,9,11,11,81,Lv.99,154,Lv.59,61,Lv.69,61,Lv.59,62,Lv.59,54,Lv.69,56,Lv.99,67,Lv.69,56,Lv.59,16,417,433,Dash Accelerator,Lv.9,Bewildered,Lv.22,Dragon Crash,Lv.26,Deceptor Dribble,Lv.37,0x39E
Solomon Justice,Justice,MF,Male,Medium,Wood,68,62,15,16,13,16,14,17,13,145,Lv.69,148,Lv.69,62,Lv.69,60,Lv.69,53,Lv.69,53,Lv.69,59,Lv.69,62,Lv.69,56,Lv.69,15,405,420,Magic,Lv.17,Mole Fake,Lv.26,Shadow Stitch,Lv.35,Spinning Cut,Lv.42,0x39F
Mark Tinney,Tinney,MF,Male,Medium,Earth,55,68,16,17,13,17,14,15,14,149,Lv.69,136,Lv.69,60,Lv.69,58,Lv.69,56,Lv.69,53,Lv.69,52,Lv.69,53,Lv.69,60,Lv.69,12,392,404,Monkey Turn,Lv.12,Illusion Ball,Lv.24,Bubble Gum,Lv.37,Shadow Stitch,Lv.42,0x3A0
Archy Medez,Medez,GK,Male,Medium,Air,55,68,16,15,15,17,17,13,15,151,Lv.69,138,Lv.69,53,Lv.69,60,Lv.69,62,Lv.69,54,Lv.69,63,Lv.69,60,Lv.69,58,Lv.69,13,410,423,Tornado Catch,Lv.16,Shot Pocket,Lv.28,Hawk Shot,Lv.35,Aurora Curtain,Lv.46,0x3A1
Jay Pan,Pan,GK,Male,Large,Earth,58,74,16,16,15,16,5,16,20,143,Lv.99,115,Lv.99,64,Lv.59,79,Lv.69,48,Lv.69,52,Lv.59,36,Lv.99,52,Lv.99,77,Lv.69,22,408,430,Sumo Stomp,Lv.8,Power Shield,Lv.15,Super Sumo Stomp,Lv.30,Table-Turner,Lv.45,0x3A2
Jonah Troutman,Troutman,FW,Male,Medium,Wood,33,63,8,7,14,11,8,7,10,151,Lv.89,158,Lv.59,47,Lv.59,59,Lv.69,68,Lv.69,48,Lv.99,55,Lv.59,57,Lv.89,58,Lv.59,20,392,412,Meteor Attack,Lv.18,Bubble Gum,Lv.24,Freeze Shot,Lv.31,Clone Shot,Lv.49,0x3A3
